id_tx,id_cliente,id_ciudad,categoria,monto,fecha
17519,648,2,ropa,9.94,2025-01-23
17520,143,3,hogar,84.63,2025-09-28
17521,430,2,libros,72.35,2025-09-11
17522,121,2,libros,53.64,2025-12-03
17523,370,7,electronica,356.74,2025-12-22
17524,370,1,hogar,45.94,2025-05-14
17525,407,2,electronica,39.68,2025-09-17
17526,194,1,hogar,37.21,2025-05-12
17527,548,1,electronica,541.18,2025-08-03
17528,581,2,hogar,165.26,2025-11-06
17529,547,2,ropa,24.53,2025-09-26
17530,517,7,electronica,205.31,2025-11-24
17531,317,1,mercado,157.36,2025-11-03
17532,153,2,electronica,108.28,2025-03-18
17533,582,3,ropa,165.91,2025-03-05
17534,417,1,electronica,408.18,2025-11-11
17535,406,2,mercado,198.9,2025-09-16
17536,109,6,ropa,17.82,2025-09-06
17537,607,2,electronica,800.34,2025-03-14
17538,437,7,mercado,167.35,2025-10-12
17539,717,4,juguetes,28.77,2025-11-16
17540,48,1,juguetes,68.38,2025-01-04
17541,491,7,hogar,282.89,2025-06-14
17542,484,1,electronica,470.13,2025-04-09
17543,729,3,electronica,26.79,2025-06-20
17544,56,2,ropa,70.53,2025-04-23
17545,528,4,ropa,128.4,2025-03-12
17546,474,1,ropa,84.22,2025-03-12
17547,685,1,hogar,104.14,2025-07-16
17548,308,1,mercado,38.23,2025-03-05
17549,680,3,ropa,8.23,2025-03-02
17550,45,1,mercado,102.72,2025-10-19
17551,675,1,electronica,536.64,2025-07-15
17552,196,1,electronica,80.61,2025-10-21
17553,13,1,electronica,369.92,2025-04-17
17554,396,1,electronica,240.2,2025-09-05
17555,63,2,mercado,25.0,2025-04-28
17556,215,1,ropa,88.08,2025-11-09
17557,714,1,deportes,126.44,2025-11-24
17558,700,3,hogar,213.77,2025-10-12
17559,528,1,electronica,573.22,2025-03-13
17560,266,2,hogar,228.79,2025-04-01
17561,11,1,hogar,650.29,2025-12-19
17562,580,4,mercado,33.0,2025-05-28
17563,507,1,ropa,87.08,2025-03-06
17564,203,3,juguetes,28.49,2025-01-12
17565,374,1,mercado,119.53,2025-09-14
17566,579,1,hogar,252.41,2025-06-07
17567,310,1,juguetes,60.57,2025-07-17
17568,209,3,ropa,239.2,2025-05-09
17569,20,2,mercado,21.97,2025-12-02
17570,122,3,mercado,10.08,2025-02-25
17571,715,2,electronica,71.94,2025-05-08
17572,440,1,mercado,110.87,2025-04-24
17573,48,2,hogar,291.37,2025-04-25
17574,462,3,juguetes,21.32,2025-08-22
17575,409,5,libros,67.82,2025-11-02
17576,112,3,electronica,365.65,2025-12-06
17577,661,1,libros,93.31,2025-11-23
17578,644,2,libros,24.01,2025-12-22
17579,547,2,electronica,480.62,2025-10-06
17580,46,3,ropa,87.86,2025-11-07
17581,427,1,electronica,19.4,2025-01-25
17582,724,1,ropa,58.96,2025-04-16
17583,384,2,deportes,65.43,2025-10-26
17584,381,2,electronica,173.46,2025-11-15
17585,496,2,juguetes,95.79,2025-03-11
17586,156,5,electronica,526.32,2025-09-15
17587,502,4,mercado,109.46,2025-07-25
17588,707,2,mercado,32.45,2025-08-28
17589,602,1,electronica,379.39,2025-04-03
17590,121,4,hogar,246.72,2025-01-28
17591,496,3,mercado,103.2,2025-01-22
17592,683,1,mercado,53.33,2025-02-09
17593,638,2,ropa,130.31,2025-04-26
17594,31,5,hogar,13.87,2025-06-20
17595,571,2,electronica,234.93,2025-11-28
17596,429,3,mercado,26.96,2025-02-23
17597,451,1,hogar,184.43,2025-02-02
17598,740,3,libros,98.64,2025-05-28
17599,597,5,juguetes,39.69,2025-02-09
17600,153,6,mercado,33.78,2025-01-15
17601,576,2,ropa,15.34,2025-01-26
17602,470,2,ropa,25.07,2025-01-22
17603,289,1,libros,17.28,2025-05-17
17604,650,4,libros,13.02,2025-07-28
17605,178,2,electronica,372.58,2025-08-12
17606,358,2,hogar,59.21,2025-02-14
17607,769,1,hogar,337.74,2025-12-27
17608,307,1,ropa,55.91,2025-11-19
17609,443,2,libros,71.86,2025-08-06
17610,661,2,libros,49.77,2025-11-13
17611,137,1,juguetes,66.45,2025-09-16
17612,720,6,electronica,268.71,2025-08-19
17613,761,5,electronica,121.49,2025-01-25
17614,429,2,ropa,28.77,2025-10-24
17615,303,1,ropa,27.28,2025-08-10
17616,742,6,mercado,27.09,2025-04-20
17617,265,3,mercado,53.1,2025-05-08
17618,305,6,ropa,59.72,2025-06-11
17619,547,2,ropa,72.41,2025-03-04
17620,670,1,juguetes,12.48,2025-06-21
17621,191,4,mercado,51.3,2025-03-02
17622,167,2,ropa,20.34,2025-03-12
17623,101,2,electronica,93.9,2025-01-10
17624,552,4,mercado,26.35,2025-11-16
17625,673,1,electronica,547.48,2025-08-17
17626,127,2,mercado,87.87,2025-08-23
17627,578,6,electronica,149.67,2025-07-18
17628,285,1,mercado,141.5,2025-09-23
17629,396,3,electronica,425.69,2025-06-05
17630,42,1,libros,37.2,2025-02-05
17631,503,3,electronica,504.36,2025-08-13
17632,555,2,ropa,23.39,2025-10-02
17633,118,1,juguetes,25.76,2025-07-18
17634,214,3,hogar,396.1,2025-02-18
17635,454,2,electronica,223.74,2025-02-06
17636,564,2,deportes,328.47,2025-04-24
17637,76,2,electronica,178.11,2025-10-06
17638,143,6,electronica,89.44,2025-02-20
17639,48,3,electronica,91.94,2025-05-26
17640,186,7,electronica,6.78,2025-04-08
17641,404,1,mercado,17.98,2025-02-09
17642,562,2,deportes,64.96,2025-12-08
17643,23,2,libros,6.96,2025-12-13
17644,116,3,hogar,63.33,2025-11-21
17645,72,3,deportes,179.68,2025-12-25
17646,706,1,ropa,16.31,2025-11-26
17647,442,4,ropa,261.13,2025-07-12
17648,537,4,hogar,96.19,2025-11-20
17649,399,2,electronica,222.69,2025-07-05
17650,502,4,electronica,359.58,2025-04-20
17651,169,3,deportes,356.83,2025-12-16
17652,611,3,libros,35.85,2025-01-02
17653,585,6,electronica,8.46,2025-08-04
17654,399,2,ropa,49.55,2025-01-16
17655,723,1,mercado,145.81,2025-04-12
17656,768,4,juguetes,33.6,2025-03-18
17657,770,4,ropa,165.55,2025-03-19
17658,302,2,mercado,16.91,2025-06-21
17659,652,2,ropa,9.08,2025-01-21
17660,686,4,juguetes,14.44,2025-02-10
17661,456,2,electronica,206.73,2025-10-17
17662,597,4,deportes,43.53,2025-06-13
17663,412,4,ropa,23.33,2025-11-17
17664,543,2,deportes,39.15,2025-02-07
17665,736,1,libros,267.98,2025-01-14
17666,368,2,hogar,41.1,2025-11-25
17667,90,1,electronica,54.16,2025-08-18
17668,10,4,deportes,111.28,2025-01-13
17669,10,2,hogar,94.32,2025-04-24
17670,87,2,deportes,188.41,2025-07-17
17671,453,1,electronica,527.6,2025-02-22
17672,112,2,mercado,60.87,2025-02-01
17673,396,1,electronica,1031.24,2025-09-11
17674,271,2,mercado,12.29,2025-02-02
17675,551,1,libros,46.89,2025-12-22
17676,483,3,electronica,40.69,2025-09-05
17677,194,2,mercado,60.17,2025-08-23
17678,22,1,ropa,118.44,2025-08-02
17679,525,1,electronica,74.3,2025-01-19
17680,140,3,ropa,7.88,2025-09-10
17681,109,1,mercado,147.61,2025-08-06
17682,572,2,mercado,21.63,2025-12-20
17683,343,1,mercado,20.84,2025-08-15
17684,717,2,libros,63.18,2025-11-26
17685,714,1,hogar,74.42,2025-05-27
17686,322,2,deportes,53.56,2025-01-27
17687,625,4,mercado,15.53,2025-06-02
17688,383,5,electronica,78.41,2025-04-01
17689,355,2,electronica,585.02,2025-06-21
17690,120,4,hogar,64.12,2025-12-02
17691,728,6,electronica,478.39,2025-12-24
17692,428,4,ropa,8.22,2025-04-12
17693,504,3,hogar,12.93,2025-06-17
17694,720,1,electronica,1004.62,2025-05-15
17695,613,3,deportes,8.39,2025-02-21
17696,487,1,deportes,69.16,2025-07-02
17697,698,4,electronica,58.43,2025-12-26
17698,543,3,electronica,64.74,2025-07-14
17699,89,2,electronica,1629.35,2025-04-12
17700,329,2,ropa,37.38,2025-07-06
17701,598,5,electronica,54.99,2025-07-24
17702,777,5,electronica,166.5,2025-06-26
17703,160,2,electronica,277.69,2025-08-19
17704,456,1,electronica,83.45,2025-04-19
17705,477,1,juguetes,17.61,2025-08-27
17706,227,1,ropa,112.58,2025-10-18
17707,340,3,libros,16.27,2025-03-27
17708,475,5,ropa,28.11,2025-08-07
17709,634,2,deportes,51.49,2025-08-13
17710,640,1,ropa,39.18,2025-06-05
17711,572,3,hogar,52.94,2025-01-12
17712,296,2,electronica,217.31,2025-07-28
17713,649,3,ropa,26.94,2025-05-16
17714,671,1,hogar,91.41,2025-10-26
17715,224,2,hogar,17.69,2025-04-09
17716,469,1,deportes,9.06,2025-09-24
17717,747,3,hogar,8.66,2025-07-16
17718,507,1,mercado,17.53,2025-08-15
17719,292,3,deportes,254.79,2025-04-10
17720,371,2,mercado,15.99,2025-12-10
17721,710,2,deportes,188.84,2025-10-15
17722,447,2,mercado,39.73,2025-12-17
17723,479,2,juguetes,121.18,2025-04-27
17724,658,1,hogar,34.84,2025-02-03
17725,404,6,hogar,177.75,2025-07-01
17726,68,2,electronica,1012.45,2025-07-27
17727,415,2,libros,21.73,2025-01-03
17728,271,2,juguetes,9.02,2025-01-23
17729,405,1,ropa,28.76,2025-05-21
17730,798,1,hogar,12.47,2025-04-23
17731,63,3,libros,33.83,2025-03-04
17732,508,2,mercado,120.97,2025-08-10
17733,475,3,electronica,144.31,2025-12-10
17734,705,1,electronica,74.23,2025-12-14
17735,517,5,mercado,16.35,2025-05-10
17736,262,1,hogar,21.13,2025-08-09
17737,403,2,electronica,219.8,2025-09-02
17738,734,1,electronica,90.84,2025-05-21
17739,389,2,mercado,182.06,2025-07-12
17740,552,7,electronica,875.85,2025-12-27
17741,147,2,mercado,5.49,2025-06-02
17742,633,1,juguetes,28.09,2025-12-13
17743,583,2,libros,29.05,2025-03-27
17744,501,2,mercado,68.06,2025-12-24
17745,612,2,hogar,47.82,2025-03-07
17746,184,7,electronica,236.72,2025-08-17
17747,616,4,mercado,116.88,2025-12-22
17748,478,3,mercado,77.99,2025-01-07
17749,46,2,ropa,31.71,2025-08-04
17750,500,1,ropa,16.96,2025-04-19
17751,506,1,mercado,71.37,2025-02-16
17752,47,2,electronica,250.42,2025-03-22
17753,580,4,mercado,59.43,2025-12-03
17754,204,1,ropa,9.95,2025-04-06
17755,264,2,electronica,39.29,2025-09-23
17756,43,4,mercado,15.7,2025-06-05
17757,314,1,ropa,108.45,2025-07-13
17758,373,5,electronica,118.01,2025-09-01
17759,603,1,ropa,277.73,2025-11-14
17760,216,1,electronica,532.12,2025-06-02
17761,588,7,juguetes,5.96,2025-07-09
17762,395,2,electronica,305.06,2025-05-05
17763,344,1,hogar,72.87,2025-11-12
17764,424,1,ropa,47.3,2025-11-14
17765,517,3,deportes,214.24,2025-08-19
17766,133,1,mercado,17.75,2025-06-09
17767,418,5,mercado,6.65,2025-06-18
17768,222,5,electronica,304.54,2025-08-25
17769,370,3,hogar,23.63,2025-10-10
17770,495,1,ropa,7.03,2025-05-06
17771,313,1,mercado,26.31,2025-05-12
17772,116,2,electronica,196.28,2025-11-19
17773,636,3,mercado,65.99,2025-10-12
17774,306,1,electronica,822.32,2025-03-26
17775,418,2,mercado,150.11,2025-08-12
17776,243,1,deportes,217.5,2025-02-21
17777,12,4,hogar,15.53,2025-01-11
17778,435,2,mercado,116.33,2025-07-21
17779,542,4,ropa,76.05,2025-11-07
17780,282,1,electronica,74.92,2025-08-28
17781,142,2,deportes,149.13,2025-03-25
17782,642,4,electronica,169.65,2025-05-28
17783,89,3,libros,19.46,2025-06-26
17784,451,2,hogar,133.65,2025-06-12
17785,321,2,hogar,306.64,2025-10-26
17786,342,2,hogar,267.5,2025-12-09
17787,381,1,ropa,12.63,2025-11-28
17788,487,2,deportes,8.81,2025-02-04
17789,285,7,juguetes,96.2,2025-04-01
17790,754,2,hogar,123.37,2025-08-17
17791,459,1,mercado,110.3,2025-09-03
17792,799,1,ropa,35.99,2025-01-10
17793,680,1,mercado,21.02,2025-08-12
17794,304,1,mercado,15.64,2025-08-22
17795,666,1,hogar,171.83,2025-06-04
17796,686,4,hogar,70.01,2025-08-12
17797,677,2,ropa,12.7,2025-09-11
17798,680,1,hogar,18.34,2025-10-26
17799,92,2,mercado,73.31,2025-09-11
17800,361,1,deportes,75.75,2025-04-01
17801,371,4,hogar,136.74,2025-02-16
17802,458,2,mercado,148.58,2025-06-19
17803,693,2,mercado,42.27,2025-08-13
17804,527,2,mercado,26.84,2025-08-15
17805,458,3,hogar,145.49,2025-08-22
17806,233,1,electronica,616.57,2025-07-10
17807,146,2,ropa,90.29,2025-06-25
17808,409,2,electronica,22.98,2025-11-16
17809,366,4,deportes,70.88,2025-12-27
17810,575,2,mercado,138.98,2025-04-13
17811,470,1,electronica,136.54,2025-07-07
17812,567,1,juguetes,44.99,2025-01-26
17813,780,2,ropa,30.46,2025-10-08
17814,605,2,electronica,192.31,2025-03-23
17815,599,1,deportes,84.18,2025-11-13
17816,132,7,juguetes,45.07,2025-08-05
17817,98,6,electronica,240.61,2025-05-12
17818,488,2,juguetes,23.63,2025-11-26
17819,441,2,deportes,61.85,2025-02-10
17820,743,3,juguetes,53.01,2025-09-01
17821,59,2,ropa,328.4,2025-12-14
17822,583,2,mercado,32.59,2025-05-06
17823,40,2,deportes,24.31,2025-04-22
17824,412,2,mercado,71.81,2025-02-24
17825,433,2,electronica,135.17,2025-10-24
17826,653,2,electronica,190.14,2025-05-08
17827,325,2,electronica,245.22,2025-03-25
17828,721,3,mercado,165.2,2025-02-22
17829,212,2,juguetes,434.42,2025-03-26
17830,268,2,deportes,64.16,2025-01-26
17831,341,2,mercado,21.57,2025-12-05
17832,525,2,mercado,16.1,2025-06-26
17833,25,6,ropa,47.13,2025-07-23
17834,777,1,hogar,162.21,2025-10-06
17835,62,2,juguetes,84.24,2025-12-22
17836,650,1,mercado,10.03,2025-04-17
17837,219,2,ropa,37.03,2025-03-14
17838,484,2,hogar,81.92,2025-06-06
17839,154,5,ropa,83.08,2025-03-14
17840,352,3,ropa,125.44,2025-04-06
17841,427,1,ropa,36.11,2025-07-24
17842,753,3,electronica,384.03,2025-05-07
17843,552,2,hogar,80.16,2025-04-05
17844,627,2,juguetes,20.49,2025-04-22
17845,502,1,electronica,208.69,2025-06-17
17846,497,3,juguetes,49.68,2025-07-06
17847,672,1,electronica,2077.37,2025-01-12
17848,162,2,electronica,35.19,2025-03-13
17849,599,2,deportes,86.78,2025-03-08
17850,402,3,electronica,119.03,2025-04-11
17851,283,1,hogar,56.5,2025-12-20
17852,143,2,ropa,10.5,2025-04-17
17853,86,3,deportes,77.16,2025-02-13
17854,748,4,electronica,442.61,2025-09-04
17855,87,5,ropa,19.44,2025-08-14
17856,681,2,hogar,168.55,2025-10-09
17857,6,3,hogar,188.96,2025-01-07
17858,198,1,juguetes,144.83,2025-08-21
17859,405,2,mercado,11.94,2025-01-09
17860,391,1,mercado,5.42,2025-01-06
17861,520,1,electronica,53.1,2025-08-26
17862,259,2,mercado,19.69,2025-08-18
17863,520,2,mercado,21.55,2025-12-12
17864,405,2,libros,67.99,2025-02-12
17865,344,1,deportes,199.8,2025-10-20
17866,494,1,electronica,454.94,2025-08-27
17867,135,2,deportes,7.61,2025-11-10
17868,529,1,libros,35.68,2025-07-16
17869,543,4,electronica,128.63,2025-08-25
17870,573,4,electronica,172.92,2025-03-19
17871,390,2,juguetes,150.2,2025-11-06
17872,253,1,libros,8.31,2025-03-26
17873,208,1,juguetes,35.59,2025-11-08
17874,345,2,hogar,121.47,2025-05-09
17875,259,1,electronica,32.13,2025-11-01
17876,611,2,hogar,6.96,2025-11-05
17877,43,3,libros,60.85,2025-12-03
17878,592,2,hogar,84.64,2025-02-17
17879,308,2,mercado,82.32,2025-03-15
17880,145,2,electronica,459.46,2025-07-22
17881,83,6,electronica,343.61,2025-11-08
17882,252,1,ropa,26.78,2025-10-08
17883,66,1,mercado,52.03,2025-07-04
17884,529,2,mercado,123.21,2025-09-20
17885,522,1,libros,81.13,2025-08-11
17886,100,3,ropa,103.03,2025-11-06
17887,531,1,libros,67.28,2025-03-09
17888,34,1,mercado,58.87,2025-07-14
17889,24,3,deportes,7.19,2025-06-11
17890,484,6,electronica,255.23,2025-01-14
17891,112,3,mercado,176.21,2025-11-20
17892,463,2,ropa,35.44,2025-08-04
17893,392,1,libros,28.19,2025-05-16
17894,5,2,electronica,161.91,2025-09-17
17895,33,3,libros,18.24,2025-08-13
17896,460,1,electronica,318.28,2025-11-28
17897,279,1,deportes,125.7,2025-05-09
17898,443,1,electronica,347.74,2025-09-27
17899,319,3,deportes,8.48,2025-06-21
17900,761,3,deportes,284.82,2025-12-02
17901,747,2,mercado,67.26,2025-12-12
17902,135,1,electronica,583.84,2025-05-20
17903,489,1,mercado,133.1,2025-09-15
17904,243,2,mercado,42.3,2025-08-17
17905,246,1,electronica,100.13,2025-04-09
17906,445,2,deportes,29.19,2025-03-12
17907,280,4,mercado,41.45,2025-08-21
17908,26,4,mercado,82.56,2025-08-02
17909,216,6,ropa,35.81,2025-03-12
17910,699,3,mercado,35.43,2025-09-05
17911,62,1,libros,36.44,2025-06-23
17912,283,2,hogar,56.43,2025-11-23
17913,751,1,hogar,162.47,2025-03-10
17914,393,4,electronica,110.42,2025-01-13
17915,288,3,mercado,40.21,2025-07-05
17916,235,3,electronica,84.41,2025-06-01
17917,691,1,libros,5.35,2025-03-15
17918,365,4,juguetes,23.67,2025-08-13
17919,572,2,mercado,143.85,2025-09-20
17920,675,5,mercado,68.26,2025-05-21
17921,212,2,ropa,44.81,2025-11-07
17922,494,2,ropa,43.99,2025-04-09
17923,785,1,deportes,47.53,2025-06-17
17924,610,2,hogar,166.04,2025-10-11
17925,712,5,libros,10.97,2025-10-05
17926,176,4,mercado,46.46,2025-12-01
17927,758,2,deportes,339.89,2025-04-01
17928,389,6,hogar,449.49,2025-06-19
17929,156,2,mercado,244.59,2025-06-03
17930,313,3,electronica,566.57,2025-09-26
17931,592,2,ropa,222.66,2025-04-02
17932,561,2,libros,42.98,2025-06-02
17933,574,1,mercado,21.32,2025-10-19
17934,538,2,hogar,194.99,2025-04-24
17935,669,1,hogar,69.55,2025-11-21
17936,555,3,electronica,305.96,2025-12-24
17937,520,2,deportes,64.63,2025-08-20
17938,545,4,ropa,160.23,2025-01-17
17939,547,1,mercado,97.76,2025-08-04
17940,675,2,electronica,131.58,2025-11-25
17941,401,2,ropa,68.31,2025-11-17
17942,752,2,libros,27.33,2025-11-01
17943,1,3,hogar,45.49,2025-10-17
17944,750,2,electronica,251.47,2025-11-13
17945,154,1,mercado,17.4,2025-02-19
17946,780,1,mercado,116.02,2025-07-10
17947,299,1,hogar,140.52,2025-03-14
17948,219,1,mercado,115.82,2025-12-13
17949,403,3,mercado,87.62,2025-07-10
17950,148,1,electronica,447.83,2025-01-28
17951,670,3,ropa,6.0,2025-05-16
17952,28,2,deportes,9.9,2025-12-16
17953,125,4,electronica,58.02,2025-08-22
17954,142,7,deportes,36.07,2025-11-24
17955,228,5,libros,45.25,2025-11-24
17956,784,2,electronica,83.75,2025-02-22
17957,498,1,juguetes,194.9,2025-02-27
17958,27,2,electronica,6.85,2025-07-14
17959,372,1,electronica,106.09,2025-10-25
17960,247,2,juguetes,40.85,2025-09-23
17961,548,1,libros,20.3,2025-01-14
17962,659,2,ropa,191.45,2025-04-08
17963,204,2,libros,24.68,2025-05-12
17964,135,4,mercado,63.22,2025-02-22
17965,440,1,hogar,74.08,2025-08-02
17966,465,2,ropa,5.9,2025-03-26
17967,675,3,ropa,43.87,2025-07-13
17968,211,2,mercado,81.49,2025-10-06
17969,128,2,electronica,313.81,2025-12-03
17970,383,1,libros,48.72,2025-04-02
17971,318,5,ropa,89.29,2025-04-25
17972,262,4,electronica,29.23,2025-06-09
17973,320,2,hogar,120.88,2025-12-05
17974,269,2,deportes,308.12,2025-04-26
17975,75,2,juguetes,27.08,2025-02-15
17976,729,1,electronica,239.72,2025-07-11
17977,224,2,electronica,107.51,2025-02-18
17978,483,2,deportes,359.31,2025-10-12
17979,669,5,mercado,131.23,2025-09-05
17980,402,1,mercado,58.93,2025-11-11
17981,412,4,juguetes,134.94,2025-08-22
17982,632,1,deportes,5.26,2025-09-27
17983,349,2,electronica,25.35,2025-05-19
17984,335,1,electronica,31.98,2025-10-22
17985,380,1,mercado,196.87,2025-08-25
17986,91,1,electronica,75.58,2025-06-19
17987,294,2,electronica,917.51,2025-04-19
17988,720,1,hogar,78.62,2025-12-20
17989,213,1,libros,58.48,2025-05-07
17990,758,1,mercado,105.5,2025-12-15
17991,631,4,ropa,14.8,2025-09-12
17992,441,1,hogar,10.88,2025-06-28
17993,441,4,electronica,978.41,2025-08-28
17994,93,1,electronica,74.15,2025-07-13
17995,727,1,mercado,42.55,2025-07-13
17996,712,2,deportes,233.53,2025-10-05
17997,238,1,deportes,256.33,2025-11-04
17998,757,2,hogar,126.42,2025-09-07
17999,358,1,hogar,69.69,2025-12-15
18000,314,4,ropa,115.22,2025-03-06
18001,363,3,libros,56.47,2025-02-19
18002,665,1,electronica,80.83,2025-03-28
18003,729,1,electronica,248.46,2025-09-28
18004,20,1,mercado,48.0,2025-08-13
18005,200,4,mercado,52.07,2025-07-14
18006,462,2,ropa,11.84,2025-01-13
18007,61,3,hogar,68.37,2025-12-03
18008,597,2,mercado,79.87,2025-04-06
18009,285,1,mercado,113.71,2025-01-23
18010,538,1,deportes,54.83,2025-12-24
18011,229,2,mercado,12.01,2025-05-18
18012,605,1,libros,72.22,2025-09-27
18013,19,2,electronica,56.47,2025-03-22
18014,281,2,libros,31.67,2025-01-01
18015,650,2,electronica,999.93,2025-02-13
18016,616,2,deportes,116.24,2025-08-25
18017,97,1,juguetes,63.6,2025-01-12
18018,30,1,ropa,30.68,2025-07-26
18019,750,3,electronica,173.14,2025-10-12
18020,502,3,electronica,915.31,2025-02-17
18021,766,5,ropa,85.37,2025-07-19
18022,515,2,ropa,239.57,2025-03-10
18023,221,3,ropa,30.17,2025-11-24
18024,765,2,hogar,131.93,2025-12-21
18025,180,2,ropa,110.14,2025-04-07
18026,413,2,hogar,172.42,2025-07-26
18027,481,5,ropa,6.31,2025-09-13
18028,315,2,ropa,26.12,2025-05-20
18029,648,7,juguetes,70.91,2025-11-16
18030,710,2,electronica,19.32,2025-04-12
18031,165,5,deportes,18.45,2025-05-03
18032,180,1,electronica,319.23,2025-09-06
18033,205,5,ropa,63.02,2025-07-26
18034,483,6,hogar,106.2,2025-05-28
18035,312,1,hogar,31.53,2025-12-27
18036,102,1,electronica,413.58,2025-03-26
18037,157,2,electronica,73.1,2025-05-24
18038,296,2,hogar,27.61,2025-04-05
18039,599,3,deportes,28.23,2025-04-24
18040,597,1,mercado,34.01,2025-06-24
18041,752,2,ropa,5.7,2025-06-19
18042,542,2,mercado,16.17,2025-02-18
18043,651,6,mercado,119.79,2025-10-13
18044,374,3,mercado,33.28,2025-06-07
18045,743,2,juguetes,45.82,2025-10-08
18046,396,2,ropa,15.57,2025-02-04
18047,619,1,mercado,134.08,2025-11-13
18048,141,1,electronica,310.69,2025-03-08
18049,775,4,hogar,89.6,2025-08-04
18050,18,1,mercado,9.71,2025-05-16
18051,681,2,juguetes,221.14,2025-01-28
18052,643,2,ropa,49.3,2025-06-11
18053,616,4,libros,86.36,2025-08-08
18054,256,1,juguetes,50.8,2025-12-13
18055,627,1,hogar,5.8,2025-02-02
18056,290,1,mercado,126.58,2025-09-14
18057,588,1,electronica,667.76,2025-07-16
18058,569,3,electronica,160.13,2025-02-02
18059,374,2,ropa,8.11,2025-06-13
18060,501,5,juguetes,59.73,2025-04-02
18061,98,1,mercado,13.92,2025-06-18
18062,505,1,ropa,79.92,2025-04-19
18063,308,1,mercado,48.46,2025-06-12
18064,472,2,mercado,88.5,2025-04-05
18065,432,7,mercado,6.25,2025-02-03
18066,22,1,ropa,17.94,2025-03-28
18067,400,2,mercado,46.72,2025-01-13
18068,748,1,electronica,925.42,2025-07-23
18069,29,1,deportes,161.61,2025-04-02
18070,77,2,ropa,14.55,2025-06-18
18071,595,2,juguetes,34.24,2025-06-19
18072,287,2,electronica,17.97,2025-01-27
18073,511,3,mercado,166.98,2025-10-27
18074,166,2,electronica,5.78,2025-03-09
18075,594,2,electronica,1058.91,2025-10-27
18076,248,1,electronica,65.74,2025-12-25
18077,627,1,ropa,73.44,2025-11-09
18078,126,2,hogar,146.02,2025-02-04
18079,654,6,electronica,293.52,2025-01-16
18080,418,2,electronica,370.83,2025-02-22
18081,349,3,deportes,39.01,2025-07-08
18082,326,1,mercado,255.63,2025-10-03
18083,206,1,ropa,132.58,2025-07-23
18084,718,2,mercado,55.31,2025-07-11
18085,799,1,libros,21.96,2025-05-28
18086,574,3,ropa,10.37,2025-12-10
18087,352,1,electronica,708.85,2025-03-02
18088,90,3,mercado,56.97,2025-01-13
18089,418,2,juguetes,6.89,2025-05-17
18090,28,2,hogar,146.02,2025-12-11
18091,477,2,electronica,82.14,2025-02-25
18092,132,1,mercado,37.73,2025-10-21
18093,682,2,electronica,154.13,2025-09-20
18094,484,2,electronica,438.14,2025-07-25
18095,520,1,deportes,296.43,2025-09-12
18096,295,1,ropa,79.41,2025-03-19
18097,565,2,juguetes,84.49,2025-08-04
18098,324,2,electronica,711.08,2025-03-07
18099,530,1,mercado,54.64,2025-06-12
18100,488,3,mercado,133.05,2025-04-12
18101,256,2,electronica,58.41,2025-11-21
18102,9,1,hogar,14.65,2025-11-15
18103,196,2,electronica,1357.13,2025-01-08
18104,400,1,ropa,26.06,2025-12-19
18105,26,6,electronica,1139.38,2025-03-27
18106,214,2,ropa,95.96,2025-12-11
18107,320,3,libros,33.5,2025-12-27
18108,36,2,electronica,231.45,2025-04-27
18109,754,6,mercado,31.6,2025-11-18
18110,683,3,electronica,184.52,2025-08-12
18111,653,2,electronica,366.81,2025-03-20
18112,376,2,libros,62.89,2025-01-04
18113,746,3,ropa,63.7,2025-07-20
18114,288,4,mercado,44.07,2025-01-13
18115,497,1,mercado,47.09,2025-01-06
18116,587,2,electronica,47.69,2025-05-08
18117,286,7,mercado,199.35,2025-08-16
18118,576,2,mercado,71.76,2025-10-02
18119,157,2,mercado,257.28,2025-05-13
18120,295,1,electronica,371.88,2025-09-11
18121,22,2,libros,122.4,2025-10-06
18122,570,3,hogar,38.4,2025-05-26
18123,430,2,mercado,109.96,2025-04-01
18124,563,1,hogar,126.27,2025-07-03
18125,411,1,mercado,72.39,2025-12-03
18126,640,2,mercado,70.81,2025-01-15
18127,393,2,mercado,45.57,2025-09-22
18128,200,1,electronica,204.87,2025-09-07
18129,381,5,electronica,290.61,2025-10-09
18130,493,2,mercado,111.22,2025-03-26
18131,114,4,juguetes,124.9,2025-04-21
18132,693,2,libros,24.57,2025-04-11
18133,569,1,juguetes,44.79,2025-10-09
18134,49,2,hogar,196.42,2025-04-12
18135,798,7,libros,36.94,2025-12-24
18136,15,2,juguetes,88.43,2025-07-18
18137,529,5,ropa,25.35,2025-04-13
18138,124,1,ropa,19.22,2025-11-06
18139,519,1,mercado,12.96,2025-07-19
18140,794,1,hogar,90.69,2025-07-27
18141,654,1,electronica,249.23,2025-08-05
18142,105,1,ropa,25.09,2025-05-15
18143,641,1,mercado,30.25,2025-05-25
18144,613,1,deportes,13.11,2025-03-03
18145,675,6,electronica,89.55,2025-03-03
18146,647,6,deportes,76.81,2025-12-23
18147,616,1,hogar,68.66,2025-08-05
18148,795,1,electronica,310.16,2025-06-18
18149,687,3,electronica,96.33,2025-05-07
18150,196,3,libros,19.98,2025-10-11
18151,216,5,ropa,33.1,2025-08-22
18152,66,2,hogar,191.27,2025-06-10
